dataset_idx,example_idx,text,possible_scores,score
10,130,"excellent hotel miramar busy hotel based middle kowloon opposite good shopping center close restaurantsand shops busy kowloon, stay recommend newly refurbished execuitve rooms.the staff hotel good food served average, great hotel reasonable price continue stay hong kong,  ","[2, 1, 0]",2
10,20,"great place husband couple stayed breezes punta cana march, know late just opinion, none knew expect arrived wow, airport great checking hotel not problem, awe hotel, ca n't believe negative opinions place gets, guess sees things differently, want place bad make way little mind, guess goes saying treat people respect treated respect, wonderful time enjoyed stay hotel not accomodating planning returning punta cana staying breezes,  ","[2, 1, 0]",0
10,47,"ok tried cheap half decent hotel singapore knows impossible task, not smitten reviews did n't want spend fortune hotel beginning travels chose sea hotel, room quite depressing smelled damp smoke, location great no traffic noise pedestrenised area, stay, probably not, tight budget ok choice,  ","[2, 1, 0]",1
10,17,"light light shaddow, reception horrably slow unefficient, rooms standart different quality, facilities not outstanding, long ways walk b. good breakfast, aircon room not strong got 26 degree c,  ","[2, 1, 0]",0
10,152,"drab dreary smelled mildew rooms drab dreary constantly smelled mildew, location ok central district better place stay, definetly not stay nor recommend staying, money experience better,  ","[2, 1, 0]",0
10,193,"good hotel stayed hotel night year thought great, decor chic loved bowler hats bellboys wore.the rooms nice clean roomie comfortable, stayed colleagues rooms nice clean, overall no complaints reasonably priced nyc,  ","[2, 1, 0]",1
10,172,"excellent choice quadroom 1 king 2 double beds floor pleased size cleanliness atmosphere room contained small safe, room faced accademia 1 block hotel duomo, breakfast nice staff friendly helpful.hotel blocks outside city tourist center enjoyed quieter nice neighborhood, walked roller suitcases hotel train station florence sidewalks narrow makes chore normal consider taxi heavy bags, walked attractions hotel stay,  ","[2, 1, 0]",2
10,60,"royal treatment guests, trip caribbean n't amaising, hotel treat guests fantasticly, recomend crown club good price lts free food drinks, choose not stay crown club amaising time participate water activity free long not scuba diving invloves motor, hotel simply delightful amaising,  ","[2, 1, 0]",0
10,103,"lesson learned air conditioners dont 78 degrees mildew smell seedy-nasty staff low class clientle, scene no problems, evidently used not time stay marriott,  ","[2, 1, 0]",0
10,30,"little gem husband just returned 3 nights hotel, tram ride outside berlin city centre price great little hotel.the staff young incredibly helpful knowledgable transport, rooms small clean warm, bar tiny not pricey, restaurant underused small menu food tasty cooked, tram berlin city stops just outside hotel takes 10-15 mins run frequently time, recommend travellers getting travel pass airport excellent airport express train city, great trip,  ","[2, 1, 0]",1
10,145,"gem hotel fabulous location just returned paris 3 night sidetrip amsterdam, best trip hotel new amsterdam staff.we arrived wet cold immediately sat offered choice hot drink machine, not asked congenial welcome.our room 311 floor looked directly canal herengracht, beautiful quiet street amsterdam minute stroll, yes rooms tiny little need beds comfy, cleanliness warmth congeniality location free breakfast 24 hour drinks machine ensure return amsterdam make beeline new amsterdam,  ","[2, 1, 0]",2
10,63,"basic good hotel fair distance city centre close hyde park, hotel provides basic service, breakfast meal served guests encouraged eat order take-away directory provided room various restaurants, room microwave kitchen area laundry rooms available various floors, self-serve hotel, general hotel clean rooms cleaned daily,  ","[2, 1, 0]",1
10,148,"superb location smallish rooms ca n't ask misses stars room/floor felt smoky, understand asked not smoke bed does n't mean ca n't smoke try ask n/s floor.that apart location not faulted, 5 mins walk west exit shinjuku just road kabuchiko.rooms compact hard work getting 2 suitcases clean comfortable, good choice tokyo,  ","[2, 1, 0]",0
10,192,"decent uninspired five-star hotel good things large room comfortably furnished modern, general ambience impressive five-star establishment, service professional, executive lounge excellent including free breakfast evening drinks hors-d`oeuvres, good choice restaurants pretty expensive location, handy pleasant ebisu garden palace area shops restaurants easy minute walk mainly moving walkways ebisu station, not actually main areas visitors tokyo want see.very frustrating no swimming pool,  ","[2, 1, 0]",1
10,10,"brilliant, just 3 nights st christpohe loved, 3rd trip paris hotel location best far, close place monge metro market shops, walk saint germaine pantheon, staff really friendly helpful, room ok size paris little dated clean good bathroom, concern rooms little hot provide fan, nice weather not hot not sure enjoyed stay 25 degrees, apart great hotel struggle better value paris,  ","[2, 1, 0]",0
10,158,"excellant hotel partner stayed hotel week booked hotel expedia didnt know location hadnt hong kong arrived hotel excellant built 2004 lobby mable doormen really attentive choose deluxe room standard high hotel right road happy valley race course taxis cheap hong kong getting easy place felt safe definately recommend hotel,  ","[2, 1, 0]",0
10,195,"rest relaxation n't golf enjoy beach pool day like, swim suit day dressy casual evening, food wonderful people friendly, poor country dollars service warms heart belief, wonderful time,  ","[2, 1, 0]",1
10,107,"lovely hotel dodgy area nice hotel helpful staff clean rooms.was pickpocketed right outside hotel organised gang, police not interested just watch, care rambla approaches ready defend way money,  ","[2, 1, 0]",1
10,168,"fun w mexico city stayed w mexico city business, nice contrast stuffy work life lead, rooms intense contrast color red innovative twist hammock shower, thought property showing wear bar restaurants lovely massage spa excellent, close professional district fun alive,  ","[2, 1, 0]",1
10,149,"great, friends wonderful stay hotel fusion, hotel new nicely remodeled, people worked helpful friendly, stayed rm 405. 4th floor city noise pretty loud, surprisingly warm weekend windows open, n't think noise bad windows closed, highly recommendthis hotel, thanks,  ","[2, 1, 0]",0
10,144,"beautiful florence hotel berchielli excellent hotel wonderful location just yards ponte vecchio reasonably quiet spot, room 207 no balcony overlooked tiny piazza small chapel, room clean good size lovely bathroom, breakfast continental good selection meats cheeses cereals fruit, staff professional helpful, terrace garden 4th floor worth finding late afternoon tea rest while.would definitely stay particularly location high standards service,  ","[2, 1, 0]",1
10,133,"good experience having booked minute escape university tower hotel review proved excellent minute find.central clean rooms good views albeit rooms exec levels n't exactly spacious.try book executive rooms possible good choice breakfast hors d'oeuvres day makes overall package palatable.restaurant little pricey good food staying night skip try benihana just road hotel great food atmosphere,  ","[2, 1, 0]",0
10,80,"beautiful hotel river view hotel wife accross river, building farthest right,  ","[2, 1, 0]",2
10,66,"worst experience hotel not stay hotelstaff unhelpfulrooms dirty dodgy wireingbathroom dirty mould bath cracked toilet plus mirror mould itrestaurant waiters rude arrogant slamming plates downi meal hotel spent night toilet haveing diahoreah tablets stop vomitinghad booked paid wanted credit card details security, checked morning taken 2 nights tried contact hotel money did not understand money credit card companyi thought pics reviews hotel good worst experience not let hamster stay,  ","[2, 1, 0]",2
10,52,"austin powers decor familiar, hotel seattlewhere sheets 3 different colors hair.but okbecause clean second day.the bathroom friend cringe.she asked brought flip flops sanitizer spray.the dirty shag carpet did n't stop wall.it crawled inches.i star saw shining worse,  ","[2, 1, 0]",1
10,171,"not bad booked hotel web, decided read reviews night went break, horrified read did gone amsterdam 6 years thought booked bit expensive better facilities used i.e, roomservice ensuite.the reviews negative, decided not bother just make minds oursleves, glad did say stay great rooms adequate shower powerful clean lots hot water, room service good, no-one bothered good away quiet break, rated average hotel price not near bad reviews,  ","[2, 1, 0]",0
